,User,Hash,Music,Likes,Comments,Shares,Length
0,sabri_ayoub,#sabriayoub #foryou #fyp,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - David Guetta",22.5K,103,26,
1,kylethomas,getting the crocodiles ready for feeding time 😍🐊,original sound - kyle thomas ✌️,66.1K,335,59,
2,costelanghel20,#fipシfipシforyou #pulpa #de #vitadicoppia #👌🔥💯,Babel (Remix) - 染哥,157.3K,1781,3945,
3,manja_faiez,Wie würde eure Freundin reagieren?🤣🥵#fyp #foryou #foryoupage #fypシ #viral #viralvideo #goviral #goviraltiktok #nehmtesmithumor #couplecomedy #funnyvideos #typischfrau #typischmann,Originalton - Manja,351.9K,2986,5960,
4,deborahyowa,,son original - Deborah yowa,1.1M,17.5K,10.6K,
5,andcarli,,som original - Anderson Carli,99.7K,476,239,
6,liangyoyo3,ASMR SKIN CARE #asmrvideo #skincare,原聲 - liang yoyo,1.7M,11.7K,4054,
7,loredanag30,#fyp #loredanag30 #ladybarber,Tamally Maak - Amr Diab,111.8K,2062,4415,
8,nomicoso,,오리지널 사운드 - nomicoso,621.2K,3575,5860,
9,animalguard58,Üzerime tuvaletini yapması haricinde hiçbir sıkıntı yok 😂🙏 #sivashayvankoruma #çöplükçocukları #sevgikazanacak,orijinal ses - .....,307.6K,11.7K,11.2K,
10,hbxmk,Ihr wollt alle Fufuuu also bitte schön 🌶🤤✨#food #afrikanisch #rezepte #fürdich,Mama Africa - Bracket,186.1K,1724,2155,
11,content.random_,@heyichbinnadine antworten #dome #essen #schokolade #wasistdasdenn #marianne,Love You So - The King Khan & BBQ Show,42.8K,496,1297,
12,nickbuthappy,That was cool,オリジナル楽曲 - omozoc,163.6K,565,522,
13,janineundschatzi,,Originalton - Janine Brockmann,9559,297,92,
14,jamal.jamael,Wenn die Kinder aus der 5. Klasse in der Früh so laut schreien😂 #fürdich,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,1M,33.5K,37.9K,
15,jamal.jamael,"Wenn die Penny Mitarbeiter Pause hat, darf man sie nicht stören😂 #fürdich",Originalton - Karim Jamal,279.7K,3176,7016,
16,alisho.tv,IG:ALISHA_KRP| Ich glaube jede Mama kann mich verstehen oder? #fy #fyp #fürdich #viral #mumlife #foryou #momlife #alishakrp #hafamily #miratas,Sneaky Snitch - Kevin MacLeod,323.5K,1077,4964,
17,lecker77,#delicacies #UARushChallenge #Hahaha #LinkBudsNeverOff #food #delicacy #delicacybyluna #foryou #funny #delic,Cnmna(Reset Mix) - 林烁+圈妹,563.4K,478,717,
18,jamal.jamael,Das könnnte halt ich sein😂 #fürdich,Originalton - Karim Jamal,385.4K,2629,4173,
19,muetze_katze,#part2 #makingof #lifehack #kerze #candle #candles #magic #magical,Originalton - muetzekatze,3130,39,12,
20,ascookk,#عشا #اكلات #اكل,الصوت الأصلي - Ahmad Sulaiman,44.3K,198,1318,
21,sina171,#commander #neuss #kirmes einfach Herzinfarkt 👀😱😤😠@sina171,Originalton - SI NA,83.8K,99,4060,
22,gardalandpark,#gardalandpark #raptor,sonido original - Speedupsong:],1.7M,14.1K,15.7K,
