,User,Hash,Music,Likes,Comments,Shares,Length
0,artistadasencasa,Huevo de hielo sorpresa🧊 #asmr #artistadasencasa #españa #sorpresa,sonido original - Artistadas en casa,2.3M,7730,8416,
1,wf3dprinting,Regenbogen Style? 🌈😂 3D Design von Geoffro auf Cults3D! #3ddrucker #3dprinting #fürdichseite #filament #foryou #fürdich,Sunrise - Official Sound Studio,26.6K,283,513,
2,ideatimes,Great skills#viral #skills #hacks #handmade #handwork #satisfying #oddlysatisfying #diy #xyzbca #USA #UK #learnontiktok #ideatimes #fyp #foryou #fypシ,ZOOM - Jessi,142.7K,571,180,
3,just.asmrr0,Răspunde lui @_laura_281,sunet original - 🤍ASMR🤍,427.9K,3814,595,
4,cznburak,Sizce biz nereye gidiyoruz?😂❤️🙈 #cznburak #tiktok,orijinal ses - cznburak,360.6K,1824,1013,
5,wail.fm,#game_of_thrones #dead #ilaw_fm #fyp #viral #netflix #eygypt #مسلسل #🇩🇿,Love You So - The King Khan & BBQ Show,341.1K,3192,3261,
6,1imaginatiion1,The whole process of cleaning this dirty carpet takes a long time 😤😬#satisfying #clean #cleaning #share #terrible #carpet #fyp #foryou,In Love With You - BLVKSHP,10.4K,133,184,
7,sparklingjupp,Werde ich kotzen???#drinking #egg,Originalton - sparklingjupp✔,7846,197,267,
8,rad.miru,😁,оригинальный звук - 🌜РАДМИР🌛,491.2K,1656,274,
9,easytao_comercializadora,Challenge Juego del globo #boom #boomboomballoon #juegodemesa #reto #challenge #juega #globo #easytao,sonido original - easytao_comercializadora,144.8K,302,1928,
10,freespace88,funny day#FrunktheBeat #katespadenycabana #fpy #hilarious #comical #comical #funnyvideos,原聲 - Neisen,260.4K,3455,12.6K,
11,catalina.rusu,#fyp #viral #asmrvideo #asmrfood #asmr,suono originale - Catalina,1.2M,6174,1896,
12,jayteeyemheh,"#stitch with
@_.respect.boss._ #greenscreen how did that get there? #ScreamItOut",original sound - JayteeyemHeh,592.5K,3173,5202,
13,lewinray,Wer kennt es?😂 habt ihr das auch schonmal gemacht ?😅 #foryou #fyp #viral #lewinray,Originalton - Lewinray🔥,130.1K,490,224,
