,User,Hash,Music,Likes,Comments,Shares,Length
0,andcarli,,som original - Anderson Carli,139.4K,1104,192,
1,jinhhttd18,#fyp #foryou #follow,Love You So - The King Khan & BBQ Show,980.1K,3406,8622,
2,espn,There’s no way 😂 (via @Sports media entertainment ) #kisscam,original sound - ESPN,947.6K,5621,6380,
3,gabi.dociu,Cea mai mică femeie din lume 😳😳 #accesdirect #tiktok #viral #video #foryou #freal #fy #viraltiktok #fypシ,sunet original - Gabi.Doc,101.2K,467,5008,
4,dlshad105,"#rescueanimals , #animalhaven , #sheltersurvivor , #حمایت_از_حقوق_حیوانات , #حيوان_دوستم , #animalaid , #dogvillage_ , #rescueanimalsofinstagram , #rescueanimal , #paralyzeddog , #انسانم , #animalsanctuary , #animalrescue , #becomeapatron , #pandapawsrescue #trending #viral #trend #trendingnow #reels #explore #instagram #foryou #explorepage #trendingreels #tiktok #viralpost",心疼 - Dalel,12.9K,625,162,
5,una_realta_al_cubo,Ritratto con 700 cubi di Rubik! #rubikscube #cubodirubik #mosiaco,Sunroof - Nicky Youre & dazy,13.7K,94,17,
6,loredanag30,#fyp #ladybarber,مسيطره - Lamis Kan,130.2K,436,639,
7,skillscrewhd,Messi and Ronaldo in the WC Final? 👀😍⚽️ #tiktokcalcio #calcio #football #soccer #qatar2022 #worldcup2022 #messi #ronaldo #cristiano #argentina #portugal,alors on danse - favsoundds,182.7K,354,137,
8,andcarli,,som original - Anderson Carli,310K,462,342,
9,thepooldr,Thank you guys for 60k!!!! Ya Fav 🅿️ool Boy!! #foryou #learnontiktok #oddlysatisfying #asmr #poolcleaning #pooltok,original sound - LoskiDaBroski,190.2K,806,198,
10,chefclubitalia,Cocktail whisky zenzero! Per una serata tra amici! 😎🥃 #ricetteveloci #food #ricette #fyp,DIGGIN YOU - Redboi,2170,16,128,
11,amzboy5,#amzboy5 @bartmann1 something big coming,Ich habe in der U Bahn gekackt - Bartmann,37.3K,718,875,
12,timschaecker,"Behind the scenes, want to see the result? 😎 #fyp #elevatorboys #bts #tutorial",Say It Right - Sped Up Remix - Nelly Furtado & Speed Radio,1.5M,1580,1275,
13,sa1414sa,,الصوت الأصلي - Salman Al-Qahtani,812.1K,13.6K,3563,
14,gongyafang,#CapCut,original sound - user3388276801358,26.8K,474,436,
15,lixlexx,🌭#nootnoot #fyp #foryou,sonido original - Kanariooo,262.6K,4176,4109,
16,mauriipastore,Jeder Traum hat ne Bedeutung. Meine Träume: | #mauriipastore,Electro Beat - CHRIS KAESER,122.4K,168,374,
