,User,Hash,Music,Likes,Comments,Shares,Length
0,kolgjoka,@ujku_shijakut @Flori_official✅ #neiperte #kolgjoka #respect #fyp #pozitivitet #albanesiinitalia #iamkolgjoka #people #shijaksburg #gjunigjuni #tiktokushqiptar #tiktok #viral #floriofficial #ujkushijakutofficial,suono originale - 3️⃣Ⓜ️ℹ,8099,62,25,
1,dav...777,#CasaBantuita #horrornews #antena1horror #plsfy #fyppopular #xyzbca #hastag #trend #charli,Creepy and simple horror background music(1070744) - howlingindicator,90.7K,1676,5196,
2,youneszarou,Everything tastes better with a cherry on top #yzfamily,Se Acabó la Cuarentena - Jowell & Randy & Kiko el Crazy,306.3K,756,718,
3,lenanizh,⚠️ FAKE SITUATION ⚠️,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER - ᴢ ᴇ ʟ ᴀ ʟ,35.1K,93,37,
4,dawgmemes,#meme #foryou #funnyvideos,Originalton - Meme Fanpage,23.7K,61,148,
5,angeroby,#andiamoneiperte #challenges_tiktok #tiktok #foryou #fyp #mum #daughter #genero #love #sofa,suono originale - 𝑱𝑪,15.4K,30,8,
6,timobosselman,💜 #fy #fyp #carsoftiktok #bmwlife,original sound - Kyle Reece,75.9K,480,432,
7,kylethomas,there was no live stream today because I was doing some important stuff! Back live as normal tomorrow ❤️,Old Town Road - Тот самый Вовка🥕,78.5K,345,58,
8,lenanizh,⚠️ FAKE SITUATION ⚠️,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER - ᴢ ᴇ ʟ ᴀ ʟ,59.5K,215,70,
9,daniela.sota22,Rispondi a @dashnorveliu366 🫡,suono originale - daniela.sota2,3725,83,40,
10,timschaecker,Reply to @xohajraxo7 Here you go 😎 #fyp #results #elevatorboys #tutorial,original sound - Tim Schaecker,341.6K,972,286,
11,lenanizh,,Sway (Sped Up Version) - Michael Bublé,35.7K,139,30,
12,christos_71,Me and my team at the 🏖,son original - 🎶💓,200.8K,1175,923,
13,xalessiamerola,indovinatee 🤭❤️ #cerabrasiliana,suono originale - Alessia Merola,119.7K,7935,50,
14,ideatimes,😃So cute😃#viral #catlover #wakeup #cute #wow #satisfying #petlover #morning #xyzbca #trending #share #tiktok #foryoupage #fy #foryou,Love You So - The King Khan & BBQ Show,4930,38,553,
15,thefunmaster3000,#Memes #funnyvideos #foryou,Originalton - Meme Fanpage,66.3K,742,728,
16,sindi_mara,duket shqiptari😂🇦🇱#albania #shqipe #foryou,suono originale - Sindimara,2567,4,8,
17,kylethomas,it stopped working after 5 mins 😭,fake smoke - jack wright,110K,280,61,
18,kylethomas,HOW DARE YOU!! 🕷,Kingdanzz and FingerDanceMusic Remix Bow Bow Bow - FingerDanceMusic,85.7K,3477,134,
19,lenanizh,,Breakfast Challenge Song (Slowly) - SPENCE,35.1K,130,189,
20,lenanizh,,YAA TRICK YAA - казуха симп,639.3K,1123,542,
21,lenanizh,,My Name Is - D Billions,332.7K,731,371,
22,dawgmemes,#meme #foryou #funnyvideos,Originalton - Meme Fanpage,82.2K,200,393,
23,lenanizh,,My Name Is - D Billions,238.8K,411,282,
24,lenanizh,OMG 😂😂😂 in$t: lenanizh,Cool for summer x Pony - Kuya Magik,67.3K,274,110,
25,lenanizh,⚠️ FAKE SITUATION ⚠️,Cool for summer x Pony - Kuya Magik,77.9K,207,124,
26,lenanizh,,sonido original - Esteve <3,321.1K,781,683,
27,lecker77,#funny #foryou #delicacies #food #Hahaha #delicacy #delicacybyluna #delic,原创音乐 - Es schmeckt großartig7,81.1K,175,119,
28,ideatimes,🔥#viral #tipsandtricks #creative #satisfying #share #cool #hacks #idea #GameTok #foryoupage #foryou,Love You So - The King Khan & BBQ Show,1931,18,56,
29,ideatimes,Green🌿🌱#viral #tipsandtricks #satisfying #hacks #oddlysatisfying #learnontiktok #DeserveADrPepperDuet #skills #share #tiktok #cool #fypシ #foryou #foryoupage,Love You So - The King Khan & BBQ Show,1840,8,9,
30,kylethomas,IT GOT STUCK 😭 AS PER USUAL LMAO,original sound - kyle thomas ✌️,170.1K,491,100,
31,sona_pakhi11,Reply to @angryman294 দেলোয়ার#bdtiktokofficial #goviral #foryoupage,suono originale - Sara,3141,85,22,
32,ilverogangstar,O lo fanno apposta o sono stordito 🤦🏾‍♂️ #compagno #nero,original sound - NoLongerSad,6885,94,176,
33,lenanizh,,Cool for summer x Pony - Kuya Magik,70.1K,188,87,
34,dawgmemes,#meme #foryou #funnyvideos,Originalton - Meme Fanpage,137.4K,420,388,
35,ideatimes,Very useful idea🔥#viral #tipsandtricks #learnontiktok #useful #idea #diyproject #trick #hacks #satisfying #InstaxChallenge #lifetips #smart #wisdom #fy #fypシ #foryou,Love You So - The King Khan & BBQ Show,4511,16,43,
36,dawgmemes,#meme #foryou #funnyvideos,Originalton - Meme Fanpage,98.4K,410,1083,
37,ideatimes,#viral #share #TurboTaxAndRelax #ByeByeSundayBlues #trending #ideatimes #learnontiktok #usa #work #xyzbca #foryoupage #fy #foryou #fypシ,Love You So - The King Khan & BBQ Show,2840,6,20,
38,majimero10m,Part2 #tiktokchallege,オリジナル楽曲 - Majimero,13.7K,76,40,
39,youtube.123.lessysch,#anwälte #im #einsatz,Originalton - Something is awsome😎🤭,9533,22,33,
40,thomas_hops_,#recommendations #fyp,Paris - Else,1.7M,10.3K,24.5K,
41,crash___tests,#lexus #mercedes #audi #bmw #passat #volvo #crashtests,Such a Whore (Baddest Remix) - JVLA,667.2K,6054,27K,
42,larissamissaopodologa,#videoviral #followme #onicocriptose #unhas #ingrowntoenail #satisfying #unhaencravada #nails #viral #bestvideo #tiktok #follow #health ##CapCut @larissamissaopodologa @larissamissaopodologa @larissamissaopodologa,Frozen - Madonna & Sickick,574.3K,5264,12K,
43,die_serien,Serie#der_alles_wisser,Originalton - Die Serien,83.3K,207,428,
44,basil_bozan,الرد على @dy7l5h86ymuu @basil_bozan @basil_bozan,Damla Damla - Roni Violinist,2230,105,9,
45,ben_toye,Reply to @katie.2990.omega #vegan #meat #burger #vegetarian,My Name Is - D Billions,37.8K,3719,105,
46,majimero10m,,オリジナル楽曲 - Majimero,132.7K,457,116,
47,resaksgraffiti,Responder a @civ9z ☑️ B ☑️ #graffiti #letter #asmr #grey #spray #art #paint #spraypaint #asmrsounds #graffitiletters #grafiti #colors,sonido original - Resaks Graffiti,4767,524,36,
48,italianmatters,#italian,original sound - Margherita,5068,34,57,
49,hairboutiique,@miinao4 antworten 😳✂️,original sound - 🧛🏻‍♀️,24K,368,35,
50,leni7_89,So in etwa verlief es 😅 #trend,original sound - Biteable,12.3K,761,461,
